"PosAFF11","PosAFF21","PosAFF31","NegAFF11","NegAFF21","NegAFF31","PosAFF12","PosAFF22","PosAFF32","NegAFF12","NegAFF22","NegAFF32","PosAFF13","PosAFF23","PosAFF33","NegAFF13","NegAFF23","NegAFF33"
2.60253561705867,3.32344678140059,2.50646269448115,2.0358301952842,1.85427673158508,1.864468909983,3.72487877381665,2.80132029839251,3.34336931181223,1.67630171243937,1.68091275640294,1.31246339686502,4.05488291426333,3.87200667410133,3.58734934886206,1.70404680636665,1.21509965625701,1.5990573861809
3.13349147009181,3.47394999612738,3.43315278470543,3.03808007042802,2.10863992503675,2.78964846189051,3.96549238427262,3.71911811887458,3.48653720381777,2.31371569446722,2.06710852728276,2.19088414934499,3.13565184660349,3.29961589273182,3.18408115957462,2.26182652260002,2.35554372779811,1.93848268699034
3.48311123991476,3.16967351249663,3.67820139877027,1.10339952058965,0.716760028254029,1.07616838686696,3.20791153107912,2.82195198409903,3.45126280917226,1.37212629462592,0.821701233999859,0.642993408228295,2.71231883433839,1.94503571789791,1.77113899077686,1.51017136228036,1.37614843861725,1.28736286190141
2.9492815130866,3.01297199501804,3.11311286646827,0.914432476088583,1.14121110820316,0.387461915551093,3.52362053945155,3.60773521011117,3.51225739455212,1.44970939256649,1.7953797222093,1.65252337357025,4.43933953103569,3.18955984107222,3.53132868477736,1.42196772778983,1.2517741734343,1.32275391272753
3.62045044024982,2.63038891618741,3.21618977619003,1.36865593395733,1.66812421669743,1.28955599854475,2.55184389209758,2.43936620360786,3.19787527527394,1.85372128641705,2.14531397393628,2.11427846330959,3.17865659259957,3.06276150095419,3.01986738495293,1.33603624142532,1.38818466666985,1.22692814781809
2.6700389240407,2.29818967734589,3.26150185161037,1.71585923426326,1.52989967825009,1.85971172755725,3.73382704888218,3.16617805014964,3.2619613982343,1.27838201578395,0.555896765281972,1.17328629472257,3.89132787002119,3.93290241346343,4.3693016139596,1.71023415827018,0.926194224003318,1.25976195164711
3.15677854011873,3.4616984227757,2.4137692325105,2.53165516934516,2.40282382514264,2.83513069286972,3.82005851296269,3.64418752982191,3.53393011020571,1.81750573129968,1.78021089998248,1.22902466938188,3.57128233155747,3.34614501655064,3.85280889446649,2.2109228118865,1.6011098529746,1.57461539796617
3.02312730761821,2.20198004713577,3.22966748811375,1.87784464578555,2.21954104537128,1.72392797381383,3.1009063123013,3.39827313295455,3.77506883317097,1.19164214887644,1.23800785722521,1.3267244237094,3.55885822816663,4.07268797242741,4.1912421807762,1.42235832816772,1.08018360685985,1.42028880814579
3.30005267766812,2.30638181372378,2.93113405187043,1.36493611851779,1.31399015287706,1.39552838462225,2.8507931285386,2.27028747497406,2.47926825458016,1.63146426828929,1.39596199782073,1.50594645071083,3.40706616961542,2.59310476107378,3.27418730076679,1.42231950533374,1.10742450365993,0.861952463886597
2.56803645628911,3.5050386815094,2.38764226473003,1.25389061979236,1.40032206793749,1.09630310346768,2.84943253919896,2.95489274729197,3.55892111153892,1.35539150483564,1.01539438932407,0.881586714453082,2.91487274837326,2.71962983036391,2.82371557833124,1.07764510598613,1.63184982028259,0.922404674479039
1.77483307447645,2.03089944214426,1.87376214832035,2.02694918857918,1.53938422390115,1.33711032035029,3.59945563771301,4.03475832028469,3.41045384053488,1.37010307493742,1.12477167267137,1.5226705486514,4.07612312543931,3.42807617826284,3.71340258474232,1.14505410511445,1.12791842096391,1.40075030072791
3.26294210311022,2.30281671906704,2.97192278519413,2.37956989361681,2.57028763792484,2.54887474603744,2.78167109981095,2.18092352723456,2.10855912986586,2.04748721713632,2.3119768048222,1.85649733509847,3.09264245554376,3.16913430502146,3.4399019071784,1.73408931309807,1.37630442736769,1.71073293686532
3.73558170787246,3.19604345531269,3.67212675480652,1.07342183929153,0.978882774220079,0.766906174637644,3.28137572545289,2.90227724665329,3.39490013691601,1.64511439336803,1.24028959982475,1.23958598363702,2.31794018750098,1.95517729660654,3.55240403220093,1.75936818406325,1.54067278439156,1.45978058872826
3.50730247828595,3.08459976557734,2.42104756080823,1.90740974375239,1.28709839318528,2.04739149185759,3.26701044101392,2.23595732464025,3.27157789941679,1.03541723007491,1.31643972984967,1.16291795576633,3.66291083409537,2.50657098455529,3.62277273754274,0.513134477539327,0.481687675694484,0
3.32160414844328,2.51773219878665,4.14616407748749,1.30352917484814,0.796711584728558,1.57065454623092,2.10075231577882,1.92239450216478,2.37337849621414,1.59389117316232,1.59608566809464,1.83204607455919,3.70334376290266,4.04730813621356,3.65388809256435,1.2404777661555,1.55238378667387,1.20144496567203
3.15996441679217,3.05412463862712,3.62382266027117,2.31247054581562,1.24422287886395,1.44440368689908,2.78649502848457,2.53009375041585,2.99944458250396,0.950959298743326,1.13985627233366,1.00013686552077,2.9424373133163,2.8901750976595,3.34089716109103,0.728148841661636,1.10026980493429,1.32837762564995
4.25019441170123,3.89292714064989,4.99252213862623,1.23656308921901,1.01309072868252,0.699510558371076,3.96272128518416,5.11661074070331,4.68786310395133,1.24338251551149,0.806747540119804,1.03010964913398,3.46905450044766,3.3292211291089,3.81500746673452,0.946093595016565,0.76073888950472,0.899118295029605
2.76812776340643,2.82225049425344,2.65209597305248,0.673363530040839,1.29426497557356,0.794437237409421,2.84184314087008,1.87088932553205,1.87444166390541,1.92199434407917,1.94123092519403,1.52826277775646,2.04354714866704,1.4199352137735,1.80680844404086,1.51489074653008,1.14433142021486,1.29532531102607
3.28652335897704,3.43346152634237,3.23660165042883,0.551678479076387,0.907224295182449,0.757356165270921,3.21535988607077,2.9275858959482,3.03159304005939,0.987493294896221,1.13919655788542,1.12753083762149,2.27164404110621,2.19892247434856,3.00591997232699,1.6064757915478,0.887880452334035,1.40143969783144
3.5589945387187,3.48428222861962,3.92653916477161,0.814627401322065,1.00518859230552,1.00218134335678,4.25647697839411,4.16967246495405,3.97448153387854,0.531210452956093,0.719258708549683,0.47027946173214,3.62258649835401,3.6812411425727,3.87792973194592,1.24086698136575,0.86613970936461,0.849240915668084
2.27532891466972,2.4565003941406,2.7026269510257,2.29985987122612,1.78459550944296,1.51731966793455,3.10449242624877,2.82502186866981,2.7144986868163,0.959426819415577,1.55719413950353,1.49996509032876,3.5433740986727,3.14717690823866,3.62635040373593,1.19285402655948,1.65596265761321,1.51403107743359
3.75423393483832,3.50887239657755,4.32075311035259,1.59129051355962,1.50643482033806,1.04867524613424,3.49333786022968,3.09498050497793,3.53611032787561,1.11907383413041,0.748414450020368,0.874464854834924,3.11556384733049,3.18485969751706,3.21138529278986,1.42809332962026,1.65424305627274,1.50452760409589
3.24796636891707,3.19137085782522,3.46768386442698,0.7514136956876,1.3049464694256,1.02458089896378,3.78801371568598,2.98581766870383,4.01103554141377,0.932565417725943,0.547298551209556,0.751304514579534,3.68877117641195,2.80712928091542,3.52934929071283,1.61717361423715,1.38022001936558,1.47088696639054
4.61389887530669,4.28614707629203,4.23786909851659,2.57144306742096,2.32651653459166,2.09341369182333,3.18362982272708,2.78085036545482,3.34482526210812,2.39222444891887,1.9995287244867,1.68913822128276,3.1839819440978,2.94867778228333,2.98398839419612,2.29499527296059,1.9827452181428,2.0594049384963
2.52230499155717,2.49108511520486,2.79335971838826,1.04787941396565,1.03272884605282,1.19112228566492,2.59171279393961,2.83137777403967,2.47243254255953,1.18960087512809,1.2955898694271,1.30218815780724,3.58177603769613,3.46882016881528,3.68559322029007,1.10481661660621,1.23769006819072,1.11220361724099
2.08150080360569,2.44571825206593,3.31242449423128,1.49973673311962,0.883209139886857,1.38322283606163,3.6039952433023,3.28403699225306,4.1768188124987,0.741023800427857,1.04637576874086,1.07393893025744,3.79515855064752,3.68961514693955,3.89592051768734,1.07389455083313,1.3326508433793,1.16616850782456
2.23265681578517,2.50588966430464,2.51837086378743,1.93383237148023,1.01897331312405,1.64469298171693,3.45913376522426,3.49322334690009,3.74575927571888,1.72818026517107,1.29155373287848,1.48047458534402,2.95811344788465,2.24339319334301,3.03000855642224,1.87718169798327,1.66388123177948,1.73084251887034
2.7758109820903,2.84033872362711,2.54448946705142,1.72514616840324,1.44935826244246,2.0197292391788,3.68868986667927,4.38093248815634,4.51574472999743,1.0764156087388,1.17071758170518,1.02277882952557,2.2770455432561,2.38739873969464,2.72433895368078,1.7372853844916,1.45937769800485,1.41513978518493
4.60885758083825,4.21713694084222,4.20187942212705,0.974675674826641,0.41175081494663,1.16036026868872,3.77821951214273,3.51848736316533,4.23123510608013,1.37492942004828,0.922185052669754,1.05913432745943,3.04647856708931,3.61977304286837,3.52397945795661,1.31872840641472,1.38786985461124,1.58602055112459
3.25752647787964,2.3067296208082,2.21679505874039,2.26300548787996,1.64605785937403,1.74046644662556,3.62371752637511,3.7511276354201,4.02375276066669,1.71111454087949,1.15873390345109,1.17476332498494,3.36039939820099,3.7008734267747,3.96893270781565,1.34965741118421,1.0190852782312,1.07018867088812
3.27955400114341,2.63613221619943,2.82049459011555,0.963742800997358,1.25751378102548,0.785259853083042,3.59553822937566,3.40764393871602,2.92548208073723,1.50641396970516,1.48679409795191,1.25076948072063,2.60255298463055,2.34837513832499,2.57884165212823,1.50689003756299,1.62902979719376,1.29219239270476
3.19387583613736,2.9414162667983,3.26042418896982,2.05823227397617,1.14030600154515,1.19992377127546,2.7022560810654,2.19821366082991,2.41353495060777,1.20463781876254,1.58551055028441,1.73537907767116,3.93432295986974,3.59412338869233,2.8341243362445,1.33550260432906,1.03324276307672,1.19240611894201
3.36139234745176,3.20209789396482,3.12187595951954,1.11434107563516,0.763409120627123,1.12866747183067,3.27023193331199,2.45993761707067,2.77896049356408,1.50829291595574,1.53301706369264,1.24780006478767,2.42124167817436,2.16639265884018,2.7764987022999,2.08626579511514,1.58732380451119,1.62633510554273
2.34184596052524,2.39020026301624,2.99448169024232,0.870829729869796,0.976058386546124,1.57388277301909,2.33981162410908,2.21215336187347,2.7177868370785,1.37323519088118,1.28735197071629,1.40327213699022,2.23072858136562,2.25492515249187,2.30688177340455,1.62852967571909,1.05073457799976,1.23279999859547
3.03842946949853,3.52971649409656,3.73855658238991,2.7826112814953,2.42575268470916,2.66015414103484,3.28138582265943,3.26923179564864,3.56050293958281,1.46628742082339,1.62736960423011,1.47979559327338,3.52888064872812,3.52666556307972,3.56941163104548,1.75476988017352,1.51496577640796,1.84122012790167
2.43795140801206,1.96487322403912,2.77941675400917,2.35334887733072,1.78600822513742,2.20747485810385,2.0077707019606,1.54347675311286,2.47691177453349,1.93468912882088,1.69590162853143,1.92518653810932,3.63044036026657,3.57059683252194,3.09375976629423,2.27325427367008,1.80270179127151,2.0499455741715
2.99873478186841,2.95914079652386,3.5619092646486,1.41313063351557,1.37183848053336,1.51443127839066,3.42425504972734,3.90791470891381,4.01183224009057,0.717761592949026,0.544191224959673,0.654875761058844,2.37622827552806,1.6532248131484,1.9710741175203,1.13862612917872,1.12003522496019,1.21774319347665
4.24471001578642,3.97371747488411,4.30785582348792,0.381753663442299,0.308674892011743,0.162540979979624,4.96436188657815,3.94017252577641,4.93768657654106,0.582695204461694,0.61600664921506,0.665038671215235,3.69783559193087,2.33738494104853,2.90751759761581,0.90720515813318,0.925581281865585,0.344039370740374
3.6479069012003,3.78427650797849,3.53056373828028,1.74263694905843,1.56921775042963,1.40041782923027,2.72244237095107,2.52847705097803,2.76124032418565,1.40434819496353,1.24400179430331,1.53977385614352,2.89064537107927,2.69640498807258,2.53761107105217,1.23201929151839,0.894421527790807,0.749060986396805
2.59140562452497,2.38041242692548,2.66738474385464,1.67000227557987,1.96885660877817,2.1479170672738,4.2838330554369,4.08426743548383,4.73217988037936,1.22364086544259,1.04595344491298,0.942334086664518,3.54320473619636,3.68998328314531,3.16705284548199,1.55562138454395,1.24888841058586,1.21028527804678
3.64489031702115,4.77472884708256,4.6171699810264,1.19952914576992,0.899856572344137,1.12655431241641,3.23808705764207,3.06611282569674,3.28831270336838,1.42755289377004,1.21676654164779,1.19002243391257,3.18261081718587,3.08607843629678,3.73501703232681,1.21905246198942,0.819976594714799,0.730673301624115
2.32437164112236,2.71285470528454,2.61441664251381,1.2762278700458,1.63346439552419,0.833844652772973,1.784811309058,2.63104991616449,1.9247433387691,2.19035120206773,2.31486102875184,1.9386347330704,2.81302739932442,2.38459655336395,2.18437489970244,2.29878583209729,1.65645613445292,1.43362063879508
3.88096705790331,4.11740725192252,4.6390039912593,0.998988670815055,0.157188405967815,0.573960677128721,3.54519075389722,3.62558237934185,3.1829006343703,1.40757163045994,0.873900472030755,1.00335010155144,4.6302082580204,4.54966321897941,4.48610113031078,0.830584259602772,1.05522727916379,1.28553004162476
4.05027995905597,3.31603087904394,4.153865865681,1.42841529679265,1.06308834581969,1.19949552164121,3.81362749898021,3.77874837622723,4.14849584502239,0.993774738346167,1.26244352639928,0.508312313714683,4.12475530758311,3.30000529005031,3.65822584258669,0.917730893802784,0.719591907070996,0.414629089508434
3.00291844372816,2.81159185958733,3.61684134728268,2.09597574970722,1.76277981268327,1.56174310019204,3.95470562438353,4.0853831285383,4.34249126926437,1.53559057321265,1.073669813996,0.972088909238835,3.24852523407243,3.34078481658436,3.21012939543302,1.04821341644625,0.897666960489717,0.654687025692648
3.04604428269332,2.89702291851893,3.10286546648221,2.44762755629176,2.34842099463116,1.65193079895865,3.46161126635434,3.15896900247962,2.9795178435513,2.03707344549346,1.82221231761795,2.09968496061531,2.75208808922308,3.0491851577046,2.95743576760584,1.90096145246582,1.41485028760294,1.87415243555356
3.88562325326114,3.28719432169196,3.33695026277157,0.42292741694569,0.423110803331614,0.83654002555936,3.0680628446022,3.74112009323037,3.43530474537804,1.12915109216904,0.913730762782942,1.12754856110724,3.44763431947279,3.58487421514722,3.08899731229309,1.37746465434073,1.52828658597542,1.35679804611418
2.24592942347721,2.01327179375792,1.87424708201115,1.59046556798843,1.94664346560687,2.16854879466536,2.20104175814758,2.53084136485088,2.26674340898468,1.60320965619991,0.919395708485232,1.01279634793375,2.71713537732569,2.66670658235913,2.83494135778287,1.95846299267175,1.41124839965222,1.81652649073454
3.8589520043392,3.09438296389781,3.70202203282992,2.14743549290068,1.25400499228055,1.81782265428526,3.99138788875506,3.5230430134442,4.09740496158203,1.07907628439795,0.746807344565208,0.855203147160959,2.68057734632185,2.94211286952726,2.87914959487558,1.33179946285948,1.43397988320245,1.57512500728377
2.89733693509964,2.93502969927503,2.71186017158505,2.31496498881591,2.18883108803329,1.8562000395764,3.75491474866911,4.00193783333234,3.99023338991796,1.13228180391174,0.68144649837324,0.989823681117238,2.80142959205573,3.44042242768128,3.71863933360472,1.48623468109642,1.52627253351134,1.3420574665901
3.30845325287624,3.92262161628117,2.50408480636057,0.911685325086446,1.01081740737746,1.28271845436416,3.16642295149504,2.32001083863093,2.84696779974706,1.37594551064044,1.38843355383233,1.19527209299326,3.38618028950169,3.47640918243998,3.5816700577328,0.801104643137062,1.0533000901896,0.855737737673183
3.62072558988758,3.99554361689026,3.23252192973849,2.03575100139897,1.57717471390122,1.61263748651708,3.36801878822777,3.68006580648338,3.3583854707391,1.94995423536413,1.49389862629188,1.31842814146082,3.85853536553391,4.05461417997917,3.50756234692277,1.40725511628074,1.17782708809715,1.46357124370229
3.21856745476005,3.0187799974575,2.75604742045318,1.58011303046075,1.34898040304095,1.98782044023934,3.16511214677457,2.75778257812749,3.13474595788134,1.98254395568737,1.76849371611538,1.67848729775759,3.40105794156402,3.56619081980215,4.10425949559361,1.53439658580312,1.18780445020893,1.38866007154291
4.2125194709537,2.96904456266657,3.30016777470372,1.41704317166209,1.54487976588256,1.11712174099267,4.99679845014178,4.39897551541992,4.84215499002938,0.893031340863007,1.31122692163762,1.24030255731602,4.287434703788,4.32912001686457,4.44871567090564,1.18822113098155,1.56322152371135,1.4448251837845
2.61215960326575,3.22226581312341,2.60555925115688,1.37350735893554,1.22595321599822,1.15882896577525,3.12339378412715,2.86605160815531,3.04358108547222,0.617436072852502,0.86933169298116,1.06982082740287,3.29839405391473,2.69810956200644,3.04134006065454,1.3732783754164,0.841629270164284,0.82887964383696
3.39392129012415,4.02682324941737,3.77250962490171,2.36516633251188,1.32085177194963,1.92351578697234,4.22015178983229,3.4556710832939,4.14810583483339,1.02800317919337,1.05262017043198,1.0061695827879,3.64983837631872,2.92721113770917,2.96506709428208,2.13403261030856,1.83805625610403,1.99107728186798
4.29510988238638,3.99784386195878,3.57192933530456,1.22876837629819,1.21767476785793,1.25606364575178,3.35466803140233,3.44207257492753,3.20032859950326,1.06617633122822,1.16447736170743,1.33771395871443,4.40311761284561,3.8692698056828,3.9927675595713,0.91597430445472,0.789853761241211,1.13918442494359
3.74375258344001,3.68964482935097,3.64292939522431,1.36084856258273,1.86676445875462,1.87956961044618,3.37667593669604,4.10303839887504,3.75502447745112,0.649076369266526,0.89229146643442,0.707999559049609,4.11909262403628,3.79373500654683,3.54351129667298,1.05286229354304,1.36374915373298,1.17875420393848
2.64385808326924,2.7166882448796,2.82689204299127,1.36704659854185,1.14084762791109,1.3773160285873,2.0899692730165,2.21949613900652,2.10948152687596,1.36812454645317,1.24357686400253,1.49248315347867,2.30893648218335,2.37379737444888,3.31103957089455,1.66255880027645,1.19515682518635,1.41553361298669
2.64280644318786,2.51957721324865,3.18974594017207,2.02040125562523,1.93375889534974,2.29668176607429,2.15133024315724,2.1346022268827,1.72529819941913,2.79605301792549,2.23874501686988,2.3394316021034,1.9360406829763,2.49711161748596,1.94625934539877,1.98129252380734,1.56074109636024,1.67812641957298
3.3655198192734,3.19682427010906,3.70842431074281,1.98058667345796,1.94159143411344,1.77517485396859,2.92021938761572,3.55031957912747,3.24116793205323,2.13631871760386,2.3753948745562,2.20771938356846,3.48883675338869,3.58536598250713,3.94727709541231,2.22902211599733,1.73851022619537,1.52073222861498
3.95039909512319,3.29666405071551,4.35657039228444,0.468673922142446,0.685320802896598,0.337352760113195,3.42549564471853,2.91070197686447,3.45508450672435,1.03583578675237,1.2082080682427,0.914233413288461,4.23127130875826,3.95624587163926,3.78485619081139,0.604430237810379,0.701755721270792,0.527361374742277
3.00410792767191,3.34859077131256,3.5653721027373,1.64329372765639,1.4333787533521,2.03381806555661,2.56547145185388,2.08670240961517,2.8187389493271,1.94442698842725,1.55356888559684,1.73629166054671,3.87456232016258,4.14336139846275,4.68848685013286,1.72445791238672,1.26967457377976,0.975647782739045
4.08873790313636,3.99790877698269,4.7323835306173,0.967217133921544,1.28772011334161,0.726779257280642,2.79546158280016,2.72606140364987,3.24649383338742,1.19205131770619,1.21801534890707,1.19556816188553,3.38692387180184,3.79010033051016,3.3787388899365,1.15209350150455,1.22916901810234,1.04794713226358
2.75202780221519,2.28987998914959,3.20845676143985,1.42125553044371,0.691845868380672,1.48786656668314,3.65291540991486,3.62220452221514,3.67371759657683,1.17184729927932,0.873806154289226,1.07266288917939,3.12856568919504,2.88932864638864,3.76324310326979,0.334495741731335,0.23114102930356,0.503975505855019
4.2430517936552,3.34723021531879,4.1837423302558,0.78037098830365,0.703990689184665,1.12052721798943,2.49342282462847,2.24850071785624,2.9109356397982,1.13661572863256,0.955036298004582,1.11207204380119,3.64252295657643,2.86115110029645,3.36574038597267,0.874714161645948,0.617570717135257,1.01483489096008
2.84597205731474,1.72263409747233,2.32263597543363,1.06886097115174,1.20783273150496,1.86341414748154,3.02165419363221,2.81776822006053,3.50785769347496,1.34465276028386,1.00183318193421,0.675124903505606,3.94685377171922,3.58232838834526,3.53911697404439,1.19800719603013,1.16916013435064,1.29297452604877
3.73096329169147,3.29649934786125,4.17838536372868,0.933068911484805,0.647688253128113,0.522932128821892,3.92348727251208,3.35578645464386,3.20037931127568,1.43394576832124,1.1334062064773,1.15020683814059,3.41844492974864,3.18775539457651,3.24258826092736,0.556105659650458,0.981951003361981,1.07660986261144
1.8926019733129,2.35535452871761,2.81708035730913,1.74811412778296,1.94915350524796,1.28632331942511,3.82000665661824,3.80234211477269,3.93375150866574,1.26575818158405,0.955586847673308,0.623681286516445,2.31969853366688,1.77499332155177,1.84577412957179,1.5071839316842,1.27466953840572,1.51723342172479
2.60734004627893,2.43071425261868,2.54246184856256,2.61518793328691,1.44995467376698,2.23228724317915,3.1489840046868,2.59061605537624,2.8138395678251,1.87455390336583,1.56829428652816,1.48300338370496,3.71411765800112,2.97530752048759,3.51970216618666,1.35064957834521,1.65568698389341,1.454595282319
3.35430516985253,3.61243473673025,3.57473702910109,1.24664150381421,0.880206820578679,1.35425993651898,3.16602366227571,2.62946575024083,3.75084152497756,0.671099482472634,1.16359108840711,0.988407463399188,4.05118587199985,4.33863107047414,4.54015624244757,2.54219889520772,2.33695833770058,1.94177032433115
2.09391543121361,2.52107548059352,1.58897428086675,3.26789299386938,2.56814319827074,3.10987067195205,2.61383193468545,2.90571936630802,3.41856872093709,2.57752479730166,1.64964662143262,2.17893275967744,3.36079610480094,3.61859307524918,3.21818219091206,1.57212130512456,1.26838112349598,1.27401279246888
4.39968617740599,4.69388176770043,4.21076751197664,1.48148196958816,0.826703988205068,1.19343272572239,4.57038683206045,4.59641754791417,4.62095053390557,1.30753845902898,0.511883585579198,0.867977516572058,3.34072211788966,3.07998331374311,3.63584700153126,1.36571079576833,0.613228773119765,0.698612046756537
4.56134824385539,4.81682161546738,4.65035227224535,1.28955246006141,1.32017686527885,0.92298787617392,2.53056274308638,2.63071784045601,2.8284330227696,2.03519256607229,1.58507837992358,1.73366354589721,3.36889884700581,3.52838486989697,3.62468391789028,2.06834167914945,2.06676755815058,1.93369977667546
2.94326766926667,3.19857601183016,3.0440859771861,1.73129130244594,1.80984026938044,2.61589693533278,3.15728790813794,3.46777364216711,3.01462435220071,1.65453445496557,1.94163428013237,1.93105828345453,3.2196060579703,3.25031851441584,2.79336459700718,2.41866235206652,1.88306224880189,2.35795504088772
3.12576978010184,3.12955334212507,3.61421691462424,1.10576884233962,1.48980759847204,1.33944633341532,4.20290865913227,3.59034480758416,3.86751265140125,1.2083965620592,1.46005484721358,1.36895320968954,4.07464095436026,3.54209910870264,4.07778422131854,0.877729367861711,0.874381525611633,1.19134439325387
2.76229858461887,2.41467445431155,2.68224032999619,1.76629927868485,1.50013594403874,1.4293958630911,2.89407752143114,2.1234077964921,2.69734512634565,1.64101116959836,1.56046582714112,1.48754133091576,3.4714211239929,2.97998240222092,3.04706446100091,1.01600608410972,1.11837130317638,1.35368345542295
3.42649620254334,3.77816164427184,3.39967646876434,0.371044738121383,0.540804723943513,0.389172394641606,2.63994635289652,2.92768230595807,3.31973845271361,1.12408092977254,0.89142383893624,0.775942063358811,2.87588486746075,3.00656180912605,2.71040580383462,1.87633513912413,0.835024437958286,1.05631370357833
3.81569310865236,4.00526883958258,3.99977969634973,0.423273956585402,0.671053004333392,0.697400216260033,3.0167103930167,2.73054604582134,3.44949799586241,1.30434194632548,1.96793877255071,1.79073885336082,3.78434990568964,2.59508025478511,3.18291861315094,1.60519432831541,1.86925391228206,1.97135721476087
2.54129331469456,2.51981190137031,3.23715216606004,2.12668863241732,1.67120173549827,2.22021091134268,4.1098576009314,3.36609872803537,3.77204733064283,1.64237587069279,1.52146996883586,1.28859042734924,3.36223143437355,3.61500342031068,3.84097663181093,1.99661095277171,1.17659697623816,1.20302177463515
3.00395657990821,2.558187256439,2.1248726868943,0.925444262979237,1.69406214391736,1.64560705836572,2.81288488109593,1.89229890172423,2.50886279062744,1.4492038260368,1.40937054210646,1.54507674114031,2.73116616274083,2.7575496472238,2.9429238957181,1.38805761307244,1.07711621550889,0.961622795938406
2.94413789968141,2.65262649682102,3.102669007928,0.71864868720491,1.79379897600367,1.46400574729945,2.71728346881608,1.88085893535347,2.44340447553563,1.1484966953962,1.16586980899047,1.15252853288238,2.72946754832626,2.48373465253131,2.59801935067747,1.75149160865628,2.17930948573562,2.0140126050874
4.7539683440333,3.61553859594321,4.53981782651777,1.85567884091562,1.83825351295049,1.84056264276986,3.77740263999912,4.72539097967786,4.70261611879645,1.85516719040519,2.37814727266032,1.90298525767169,3.37605316992714,3.32166707952847,3.55846735382546,1.80190772875085,2.33672804300513,1.75870994181343
4.18283426336944,3.84637798933855,4.10731438233027,1.61621187807433,1.42027321622759,1.01186015489068,2.59437500580004,2.67565993049788,2.50079287903774,1.19812020218414,1.67087245872437,1.60602803692048,4.0801118444082,3.45030025914834,3.64282888856421,1.18487299132957,1.2289936400531,1.38077637166667
3.16937679269794,3.32491082322999,3.53842148429066,2.31055926109712,2.60503906982909,2.34290421532832,2.74211496688627,2.81810803838138,3.05817147126118,1.64395581057883,1.59266976651858,1.41293138809238,3.92029094967283,3.35052022598384,3.70734905061727,1.0972470573564,1.55187920224023,0.983495685582557
